# [2025-02-18 00:22:33,184] INFO: Loading Hamiltonian from saved file
# [2025-02-18 00:22:35,407] INFO: Setting up the training loop
# [2025-02-18 00:22:36,672] INFO: Initializing parameters and states
# [2025-02-18 00:22:45,710] INFO: Burning in the sampler for 100 steps
# [2025-02-18 00:22:52,917] INFO: Start training
# HF energy from loaded: -101.70472113364448
# step	loss	e_tot	exp_es	exp_s	std_es	std_s	lr	time
134	-102.3969	-102.3969	-100.4340	0.9808	19.9657	0.1949	2.9e-04	10.3719
135	-102.4160	-102.4160	-100.4797	0.9811	19.8342	0.1935	2.9e-04	10.3909
136	-102.3864	-102.3864	-100.4331	0.9809	19.9214	0.1944	2.9e-04	10.3706
137	-102.4010	-102.4010	-100.4393	0.9808	19.9608	0.1948	2.9e-04	10.3918
138	-102.3882	-102.3882	-100.3928	0.9805	20.1274	0.1965	2.9e-04	10.3754
139	-102.4094	-102.4094	-100.3328	0.9797	20.5308	0.2003	2.9e-04	10.3519
140	-102.4133	-102.4133	-100.4197	0.9805	20.1236	0.1963	2.9e-04	10.3694
141	-102.4218	-102.4218	-100.5088	0.9813	19.7194	0.1924	2.9e-04	10.3910
142	-102.3824	-102.3824	-100.3915	0.9806	20.1071	0.1962	2.9e-04	10.3887
143	-102.4176	-102.4176	-100.4528	0.9808	19.9757	0.1949	2.9e-04	10.3890
144	-102.4172	-102.4172	-100.4368	0.9807	20.0575	0.1957	2.9e-04	10.3738
145	-102.4005	-102.4005	-100.5253	0.9817	19.5175	0.1905	2.9e-04	10.3552
146	-102.4080	-102.4080	-100.5130	0.9815	19.6249	0.1915	2.9e-04	10.3598
147	-102.3848	-102.3848	-100.5245	0.9818	19.4432	0.1897	2.9e-04	10.3898
148	-102.4303	-102.4303	-100.6088	0.9822	19.2476	0.1878	2.9e-04	10.3881
149	-102.4141	-102.4141	-100.6078	0.9824	19.1632	0.1869	2.9e-04	10.3913
150	-102.4140	-102.4140	-100.5955	0.9822	19.2279	0.1876	2.9e-04	10.3612
151	-102.3890	-102.3890	-100.6382	0.9829	18.8719	0.1841	2.9e-04	10.3544
152	-102.3771	-102.3771	-100.6219	0.9829	18.8917	0.1843	2.9e-04	10.3735
153	-102.3893	-102.3893	-100.6504	0.9830	18.7995	0.1835	2.9e-04	10.3837
154	-102.3978	-102.3978	-100.6534	0.9830	18.8331	0.1838	2.9e-04	10.3918
155	-102.4215	-102.4215	-100.6909	0.9831	18.7578	0.1830	2.9e-04	10.3903
156	-102.4162	-102.4162	-100.6850	0.9831	18.7568	0.1831	2.9e-04	10.3754
157	-102.4189	-102.4189	-100.6449	0.9827	18.9895	0.1853	2.9e-04	10.3493
158	-102.3985	-102.3985	-100.6015	0.9825	19.1036	0.1865	2.9e-04	10.3800
159	-102.4180	-102.4180	-100.5819	0.9821	19.3145	0.1885	2.9e-04	10.3810
160	-102.4015	-102.4015	-100.5429	0.9818	19.4315	0.1897	2.9e-04	10.3886
161	-102.4163	-102.4163	-100.5252	0.9815	19.6003	0.1913	2.9e-04	10.3918
162	-102.4499	-102.4499	-100.5681	0.9816	19.5603	0.1908	2.9e-04	10.3726
163	-102.4287	-102.4287	-100.4370	0.9806	20.1073	0.1962	2.9e-04	10.3482
164	-102.3818	-102.3818	-100.4130	0.9808	19.9898	0.1952	2.9e-04	10.3811
165	-102.4084	-102.4084	-100.4527	0.9809	19.9266	0.1945	2.9e-04	10.3902
166	-102.3902	-102.3902	-100.4008	0.9806	20.0986	0.1962	2.9e-04	10.3716
167	-102.3818	-102.3818	-100.3613	0.9803	20.2404	0.1976	2.9e-04	10.3711
168	-102.4063	-102.4063	-100.3702	0.9801	20.3254	0.1984	2.9e-04	10.3715
169	-102.4236	-102.4236	-100.3260	0.9795	20.6203	0.2013	2.9e-04	10.3523
